32 32 --------
4718080	0
4718144	0
4718160	0
4718272	0
4718592	0
4730945	151200
4731009	151200
4742480	4.84848e+06
4742495	5040
4742544	4.84848e+06
4742559	5040
4742864	156240
4742912	156240
5468785	302400
5468849	302400
5480320	9.69696e+06
5480335	10080
5480384	9.69696e+06
5480399	10080
5480624	624960
5492977	0
5493041	0
5493057	0
5493169	0
5504272	0
5504287	0
5504512	0
5504576	0
5504592	0
5504704	0
5505024	0
6255217	151200
6255281	151200
6266752	4.84848e+06
6266767	5040
6266816	4.84848e+06
6266831	5040
6267056	312480
6279409	0
6279473	0
6279489	0
6279601	0
6290704	0
6290719	0
6290944	0
6291008	0
6291024	0
6291136	0
6291456	0
32 512 --------
6209	5.88453e+14
6273	5.88453e+14
11984	1.88697e+16
11999	1.96151e+13
12048	1.88697e+16
12063	1.96151e+13
12176	6.08069e+14
12224	6.08069e+14
375025	0
375089	0
380800	0
380815	0
380864	0
380879	0
380912	0
387121	0
387185	0
387201	0
387313	0
392848	0
392863	0
392896	0
392960	0
392976	0
393088	0
393216	0
399425	5.49223e+14
399489	5.49223e+14
405200	1.76118e+16
405215	1.83074e+13
405264	1.76118e+16
405279	1.83074e+13
405392	5.67531e+14
405440	5.67531e+14
768241	5.88453e+14
768305	5.88453e+14
774016	1.88697e+16
774031	1.96151e+13
774080	1.88697e+16
774095	1.96151e+13
774128	1.21614e+15
780337	0
780401	0
780417	0
780529	0
786064	0
786079	0
786112	0
786176	0
786192	0
786304	0
786432	0
792641	5.09993e+14
792705	5.09993e+14
798416	1.63538e+16
798431	1.69998e+13
798480	1.63538e+16
798495	1.69998e+13
798608	5.26993e+14
798656	5.26993e+14
1161457	5.49223e+14
1161521	5.49223e+14
1167232	1.76118e+16
1167247	1.83074e+13
1167296	1.76118e+16
1167311	1.83074e+13
1167344	1.13506e+15
1173553	0
1173617	0
1173633	0
1173745	0
1179280	0
1179295	0
1179328	0
1179392	0
1179408	0
1179520	0
1179648	0
1185857	4.70763e+14
1185921	4.70763e+14
1191632	1.50958e+16
1191647	1.56921e+13
1191696	1.50958e+16
1191711	1.56921e+13
1191824	4.86455e+14
1191872	4.86455e+14
1554673	5.09993e+14
1554737	5.09993e+14
1560448	1.63538e+16
1560463	1.69998e+13
1560512	1.63538e+16
1560527	1.69998e+13
1560560	1.05399e+15
1566769	0
1566833	0
1566849	0
1566961	0
1572496	0
1572511	0
1572544	0
1572608	0
1572624	0
1572736	0
1572864	0
1579073	4.31533e+14
1579137	4.31533e+14
1584848	1.38378e+16
1584863	1.43844e+13
1584912	1.38378e+16
1584927	1.43844e+13
1585040	4.45917e+14
1585088	4.45917e+14
1947889	4.70763e+14
1947953	4.70763e+14
1953664	1.50958e+16
1953679	1.56921e+13
1953728	1.50958e+16
1953743	1.56921e+13
1953776	9.7291e+14
1959985	0
1960049	0
1960065	0
1960177	0
1965712	0
1965727	0
1965760	0
1965824	0
1965840	0
1965952	0
1966080	0
1972289	3.92302e+14
1972353	3.92302e+14
1978064	1.25798e+16
1978079	1.30767e+13
1978128	1.25798e+16
1978143	1.30767e+13
1978256	4.05379e+14
1978304	4.05379e+14
2341105	4.31533e+14
2341169	4.31533e+14
2346880	1.38378e+16
2346895	1.43844e+13
2346944	1.38378e+16
2346959	1.43844e+13
2346992	8.91834e+14
2353201	0
2353265	0
2353281	0
2353393	0
2358928	0
2358943	0
2358976	0
2359040	0
2359056	0
2359168	0
2359296	0
2365505	3.53072e+14
2365569	3.53072e+14
2371280	1.13218e+16
2371295	1.17691e+13
2371344	1.13218e+16
2371359	1.17691e+13
2371472	3.64841e+14
2371520	3.64841e+14
2734321	3.92302e+14
2734385	3.92302e+14
2740096	1.25798e+16
2740111	1.30767e+13
2740160	1.25798e+16
2740175	1.30767e+13
2740208	8.10758e+14
2746417	0
2746481	0
2746497	0
2746609	0
2752144	0
2752159	0
2752192	0
2752256	0
2752272	0
2752384	0
2752512	0
2758721	3.13842e+14
2758785	3.13842e+14
2764496	1.00639e+16
2764511	1.04614e+13
2764560	1.00639e+16
2764575	1.04614e+13
2764688	3.24303e+14
2764736	3.24303e+14
3127537	3.53072e+14
3127601	3.53072e+14
3133312	1.13218e+16
3133327	1.17691e+13
3133376	1.13218e+16
3133391	1.17691e+13
3133424	7.29682e+14
3139633	0
3139697	0
3139713	0
3139825	0
3145360	0
3145375	0
3145408	0
3145472	0
3145488	0
3145600	0
3145728	0
3151937	2.74612e+14
3152001	2.74612e+14
3157712	8.80588e+15
3157727	9.15372e+12
3157776	8.80588e+15
3157791	9.15372e+12
3157904	2.83765e+14
3157952	2.83765e+14
3520753	3.13842e+14
3520817	3.13842e+14
3526528	1.00639e+16
3526543	1.04614e+13
3526592	1.00639e+16
3526607	1.04614e+13
3526640	6.48606e+14
3532849	0
3532913	0
3532929	0
3533041	0
3538576	0
3538591	0
3538624	0
3538688	0
3538704	0
3538816	0
3538944	0
3545153	2.35381e+14
3545217	2.35381e+14
3550928	7.5479e+15
3550943	7.84605e+12
3550992	7.5479e+15
3551007	7.84605e+12
3551120	2.43227e+14
3551168	2.43227e+14
3913969	2.74612e+14
3914033	2.74612e+14
3919744	8.80588e+15
3919759	9.15372e+12
3919808	8.80588e+15
3919823	9.15372e+12
3919856	5.67531e+14
3926065	0
3926129	0
3926145	0
3926257	0
3931792	0
3931807	0
3931840	0
3931904	0
3931920	0
3932032	0
3932160	0
3938369	1.96151e+14
3938433	1.96151e+14
3944144	6.28991e+15
3944159	6.53837e+12
3944208	6.28991e+15
3944223	6.53837e+12
3944336	2.0269e+14
3944384	2.0269e+14
4307185	2.35381e+14
4307249	2.35381e+14
4312960	7.5479e+15
4312975	7.84605e+12
4313024	7.5479e+15
4313039	7.84605e+12
4313072	4.86455e+14
4319281	0
4319345	0
4319361	0
4319473	0
4325008	0
4325023	0
4325056	0
4325120	0
4325136	0
4325248	0
4325376	0
4331585	1.56921e+14
4331649	1.56921e+14
4337360	5.03193e+15
4337375	5.2307e+12
4337424	5.03193e+15
4337439	5.2307e+12
4337552	1.62152e+14
4337600	1.62152e+14
4700401	1.96151e+14
4700465	1.96151e+14
4706176	6.28991e+15
4706191	6.53837e+12
4706240	6.28991e+15
4706255	6.53837e+12
4706288	4.05379e+14
4712497	0
4712561	0
4712577	0
4712689	0
4718224	0
4718239	0
4718272	0
4718336	0
4718352	0
4718464	0
4718592	0
4724801	1.17691e+14
4724865	1.17691e+14
4730576	3.77395e+15
4730591	3.92302e+12
4730640	3.77395e+15
4730655	3.92302e+12
4730768	1.21614e+14
4730816	1.21614e+14
5093617	1.56921e+14
5093681	1.56921e+14
5099392	5.03193e+15
5099407	5.2307e+12
5099456	5.03193e+15
5099471	5.2307e+12
5099504	3.24303e+14
5105713	0
5105777	0
5105793	0
5105905	0
5111440	0
5111455	0
5111488	0
5111552	0
5111568	0
5111680	0
5111808	0
5118017	7.84605e+13
5118081	7.84605e+13
5123792	2.51597e+15
5123807	2.61535e+12
5123856	2.51597e+15
5123871	2.61535e+12
5123984	8.10758e+13
5124032	8.10758e+13
5486833	1.17691e+14
5486897	1.17691e+14
5492608	3.77395e+15
5492623	3.92302e+12
5492672	3.77395e+15
5492687	3.92302e+12
5492720	2.43227e+14
5498929	0
5498993	0
5499009	0
5499121	0
5504656	0
5504671	0
5504704	0
5504768	0
5504784	0
5504896	0
5505024	0
5511233	3.92302e+13
5511297	3.92302e+13
5517008	1.25798e+15
5517023	1.30767e+12
5517072	1.25798e+15
5517087	1.30767e+12
5517200	4.05379e+13
5517248	4.05379e+13
5880049	7.84605e+13
5880113	7.84605e+13
5885824	2.51597e+15
5885839	2.61535e+12
5885888	2.51597e+15
5885903	2.61535e+12
5885936	1.62152e+14
5892145	0
5892209	0
5892225	0
5892337	0
5897872	0
5897887	0
5897920	0
5897984	0
5898000	0
5898112	0
5898240	0
6273265	3.92302e+13
6273329	3.92302e+13
6279040	1.25798e+15
6279055	1.30767e+12
6279104	1.25798e+15
6279119	1.30767e+12
6279152	8.10758e+13
6285361	0
6285425	0
6285441	0
6285553	0
6291088	0
6291103	0
6291136	0
6291200	0
6291216	0
6291328	0
6291456	0
32 1024 --------
3137	7.64724e+36
3201	7.64724e+36
6032	2.45221e+38
6047	2.54908e+35
6096	2.45221e+38
6111	2.54908e+35
6128	7.90215e+36
6176	7.90215e+36
184304	0
187441	0
187505	0
190336	0
190351	0
190400	0
190415	0
190432	0
190480	0
196608	0
199745	7.40055e+36
199809	7.40055e+36
202640	2.37311e+38
202655	2.46685e+35
202704	2.37311e+38
202719	2.46685e+35
202736	7.64724e+36
202784	7.64724e+36
380912	5.22052e+38
384049	0
384113	0
386944	0
386959	0
387008	0
387023	0
387040	0
387088	0
393216	0
396353	7.15387e+36
396417	7.15387e+36
399248	2.29401e+38
399263	2.38462e+35
399312	2.29401e+38
399327	2.38462e+35
399344	7.39233e+36
399392	7.39233e+36
577520	5.05211e+38
580657	0
580721	0
583552	0
583567	0
583616	0
583631	0
583648	0
583696	0
589824	0
592961	6.90718e+36
593025	6.90718e+36
595856	2.2149e+38
595871	2.30239e+35
595920	2.2149e+38
595935	2.30239e+35
595952	7.13742e+36
596000	7.13742e+36
774128	4.88371e+38
777265	0
777329	0
780160	0
780175	0
780224	0
780239	0
780256	0
780304	0
786432	0
789569	6.6605e+36
789633	6.6605e+36
792464	2.1358e+38
792479	2.22017e+35
792528	2.1358e+38
792543	2.22017e+35
792560	6.88252e+36
792608	6.88252e+36
970736	4.7153e+38
973873	0
973937	0
976768	0
976783	0
976832	0
976847	0
976864	0
976912	0
983040	0
986177	6.41381e+36
986241	6.41381e+36
989072	2.0567e+38
989087	2.13794e+35
989136	2.0567e+38
989151	2.13794e+35
989168	6.62761e+36
989216	6.62761e+36
1167344	4.5469e+38
1170481	0
1170545	0
1173376	0
1173391	0
1173440	0
1173455	0
1173472	0
1173520	0
1179648	0
1182785	6.16713e+36
1182849	6.16713e+36
1185680	1.97759e+38
1185695	2.05571e+35
1185744	1.97759e+38
1185759	2.05571e+35
1185776	6.3727e+36
1185824	6.3727e+36
1363952	4.3785e+38
1367089	0
1367153	0
1369984	0
1369999	0
1370048	0
1370063	0
1370080	0
1370128	0
1376256	0
1379393	5.92044e+36
1379457	5.92044e+36
1382288	1.89849e+38
1382303	1.97348e+35
1382352	1.89849e+38
1382367	1.97348e+35
1382384	6.11779e+36
1382432	6.11779e+36
1560560	4.21009e+38
1563697	0
1563761	0
1566592	0
1566607	0
1566656	0
1566671	0
1566688	0
1566736	0
1572864	0
1576001	5.67376e+36
1576065	5.67376e+36
1578896	1.81939e+38
1578911	1.89125e+35
1578960	1.81939e+38
1578975	1.89125e+35
1578992	5.86288e+36
1579040	5.86288e+36
1757168	4.04169e+38
1760305	0
1760369	0
1763200	0
1763215	0
1763264	0
1763279	0
1763296	0
1763344	0
1769472	0
1772609	5.42707e+36
1772673	5.42707e+36
1775504	1.74028e+38
1775519	1.80902e+35
1775568	1.74028e+38
1775583	1.80902e+35
1775600	5.60798e+36
1775648	5.60798e+36
1953776	3.87329e+38
1956913	0
1956977	0
1959808	0
1959823	0
1959872	0
1959887	0
1959904	0
1959952	0
1966080	0
1969217	5.18039e+36
1969281	5.18039e+36
1972112	1.66118e+38
1972127	1.7268e+35
1972176	1.66118e+38
1972191	1.7268e+35
1972208	5.35307e+36
1972256	5.35307e+36
2150384	3.70488e+38
2153521	0
2153585	0
2156416	0
2156431	0
2156480	0
2156495	0
2156512	0
2156560	0
2162688	0
2165825	4.9337e+36
2165889	4.9337e+36
2168720	1.58207e+38
2168735	1.64457e+35
2168784	1.58207e+38
2168799	1.64457e+35
2168816	5.09816e+36
2168864	5.09816e+36
2346992	3.53648e+38
2350129	0
2350193	0
2353024	0
2353039	0
2353088	0
2353103	0
2353120	0
2353168	0
2359296	0
2362433	4.68702e+36
2362497	4.68702e+36
2365328	1.50297e+38
2365343	1.56234e+35
2365392	1.50297e+38
2365407	1.56234e+35
2365424	4.84325e+36
2365472	4.84325e+36
2543600	3.36807e+38
2546737	0
2546801	0
2549632	0
2549647	0
2549696	0
2549711	0
2549728	0
2549776	0
2555904	0
2559041	4.44033e+36
2559105	4.44033e+36
2561936	1.42387e+38
2561951	1.48011e+35
2562000	1.42387e+38
2562015	1.48011e+35
2562032	4.58834e+36
2562080	4.58834e+36
2740208	3.19967e+38
2743345	0
2743409	0
2746240	0
2746255	0
2746304	0
2746319	0
2746336	0
2746384	0
2752512	0
2755649	4.19365e+36
2755713	4.19365e+36
2758544	1.34476e+38
2758559	1.39788e+35
2758608	1.34476e+38
2758623	1.39788e+35
2758640	4.33344e+36
2758688	4.33344e+36
2936816	3.03127e+38
2939953	0
2940017	0
2942848	0
2942863	0
2942912	0
2942927	0
2942944	0
2942992	0
2949120	0
2952257	3.94696e+36
2952321	3.94696e+36
2955152	1.26566e+38
2955167	1.31565e+35
2955216	1.26566e+38
2955231	1.31565e+35
2955248	4.07853e+36
2955296	4.07853e+36
3133424	2.86286e+38
3136561	0
3136625	0
3139456	0
3139471	0
3139520	0
3139535	0
3139552	0
3139600	0
3145728	0
3148865	3.70028e+36
3148929	3.70028e+36
3151760	1.18656e+38
3151775	1.23343e+35
3151824	1.18656e+38
3151839	1.23343e+35
3151856	3.82362e+36
3151904	3.82362e+36
3330032	2.69446e+38
3333169	0
3333233	0
3336064	0
3336079	0
3336128	0
3336143	0
3336160	0
3336208	0
3342336	0
3345473	3.45359e+36
3345537	3.45359e+36
3348368	1.10745e+38
3348383	1.1512e+35
3348432	1.10745e+38
3348447	1.1512e+35
3348464	3.56871e+36
3348512	3.56871e+36
3526640	2.52606e+38
3529777	0
3529841	0
3532672	0
3532687	0
3532736	0
3532751	0
3532768	0
3532816	0
3538944	0
3542081	3.20691e+36
3542145	3.20691e+36
3544976	1.02835e+38
3544991	1.06897e+35
3545040	1.02835e+38
3545055	1.06897e+35
3545072	3.3138e+36
3545120	3.3138e+36
3723248	2.35765e+38
3726385	0
3726449	0
3729280	0
3729295	0
3729344	0
3729359	0
3729376	0
3729424	0
3735552	0
3738689	2.96022e+36
3738753	2.96022e+36
3741584	9.49244e+37
3741599	9.86741e+34
3741648	9.49244e+37
3741663	9.86741e+34
3741680	3.0589e+36
3741728	3.0589e+36
3919856	2.18925e+38
3922993	0
3923057	0
3925888	0
3925903	0
3925952	0
3925967	0
3925984	0
3926032	0
3932160	0
3935297	2.71354e+36
3935361	2.71354e+36
3938192	8.70141e+37
3938207	9.04512e+34
3938256	8.70141e+37
3938271	9.04512e+34
3938288	2.80399e+36
3938336	2.80399e+36
4116464	2.02084e+38
4119601	0
4119665	0
4122496	0
4122511	0
4122560	0
4122575	0
4122592	0
4122640	0
4128768	0
4131905	2.46685e+36
4131969	2.46685e+36
4134800	7.91037e+37
4134815	8.22284e+34
4134864	7.91037e+37
4134879	8.22284e+34
4134896	2.54908e+36
4134944	2.54908e+36
4313072	1.85244e+38
4316209	0
4316273	0
4319104	0
4319119	0
4319168	0
4319183	0
4319200	0
4319248	0
4325376	0
4328513	2.22017e+36
4328577	2.22017e+36
4331408	7.11933e+37
4331423	7.40055e+34
4331472	7.11933e+37
4331487	7.40055e+34
4331504	2.29417e+36
4331552	2.29417e+36
4509680	1.68404e+38
4512817	0
4512881	0
4515712	0
4515727	0
4515776	0
4515791	0
4515808	0
4515856	0
4521984	0
4525121	1.97348e+36
4525185	1.97348e+36
4528016	6.3283e+37
4528031	6.57827e+34
4528080	6.3283e+37
4528095	6.57827e+34
4528112	2.03926e+36
4528160	2.03926e+36
4706288	1.51563e+38
4709425	0
4709489	0
4712320	0
4712335	0
4712384	0
4712399	0
4712416	0
4712464	0
4718592	0
4721729	1.7268e+36
4721793	1.7268e+36
4724624	5.53726e+37
4724639	5.75599e+34
4724688	5.53726e+37
4724703	5.75599e+34
4724720	1.78436e+36
4724768	1.78436e+36
4902896	1.34723e+38
4906033	0
4906097	0
4908928	0
4908943	0
4908992	0
4909007	0
4909024	0
4909072	0
4915200	0
4918337	1.48011e+36
4918401	1.48011e+36
4921232	4.74622e+37
4921247	4.9337e+34
4921296	4.74622e+37
4921311	4.9337e+34
4921328	1.52945e+36
4921376	1.52945e+36
5099504	1.17883e+38
5102641	0
5102705	0
5105536	0
5105551	0
5105600	0
5105615	0
5105632	0
5105680	0
5111808	0
5114945	1.23343e+36
5115009	1.23343e+36
5117840	3.95519e+37
5117855	4.11142e+34
5117904	3.95519e+37
5117919	4.11142e+34
5117936	1.27454e+36
5117984	1.27454e+36
5296112	1.01042e+38
5299249	0
5299313	0
5302144	0
5302159	0
5302208	0
5302223	0
5302240	0
5302288	0
5308416	0
5311553	9.86741e+35
5311617	9.86741e+35
5314448	3.16415e+37
5314463	3.28914e+34
5314512	3.16415e+37
5314527	3.28914e+34
5314544	1.01963e+36
5314592	1.01963e+36
5492720	8.42019e+37
5495857	0
5495921	0
5498752	0
5498767	0
5498816	0
5498831	0
5498848	0
5498896	0
5505024	0
5508161	7.40055e+35
5508225	7.40055e+35
5511056	2.37311e+37
5511071	2.46685e+34
5511120	2.37311e+37
5511135	2.46685e+34
5511152	7.64724e+35
5511200	7.64724e+35
5689328	6.73615e+37
5692465	0
5692529	0
5695360	0
5695375	0
5695424	0
5695439	0
5695456	0
5695504	0
5701632	0
5704769	4.9337e+35
5704833	4.9337e+35
5707664	1.58207e+37
5707679	1.64457e+34
5707728	1.58207e+37
5707743	1.64457e+34
5707760	5.09816e+35
5707808	5.09816e+35
5885936	5.05211e+37
5889073	0
5889137	0
5891968	0
5891983	0
5892032	0
5892047	0
5892064	0
5892112	0
5898240	0
5901377	2.46685e+35
5901441	2.46685e+35
5904272	7.91037e+36
5904287	8.22284e+33
5904336	7.91037e+36
5904351	8.22284e+33
5904368	2.54908e+35
5904416	2.54908e+35
6082544	3.36807e+37
6085681	0
6085745	0
6088576	0
6088591	0
6088640	0
6088655	0
6088672	0
6088720	0
6094848	0
6279152	1.68404e+37
6282289	0
6282353	0
6285184	0
6285199	0
6285248	0
6285263	0
6285280	0
6285328	0
6291456	0
64 32 --------
2955105	31
2955169	31
3004273	0
3004337	0
3047296	0
3047311	0
3047360	0
3047375	0
3050288	0
3050337	992
3050401	992
3050417	1
3050529	1
3099505	0
3099569	0
3099585	0
3099697	0
3139600	0
3139615	0
3142528	0
3142592	0
3142608	0
3142720	0
3145615	31
3145679	31
3145728	0
3237919	1986
6150001	0
6150065	0
6193024	0
6193039	0
6193088	0
6193103	0
6196016	0
6245233	0
6245297	0
6245313	0
6245425	0
6285328	0
6285343	0
6288256	0
6288320	0
6288336	0
6288448	0
6291456	0
64 64 --------
49	6
113	6
24641	360
24705	360
46160	5400
46175	12
46224	5400
46239	12
47696	372
47744	372
95327	6
95391	6
1477473	372
1477537	372
1502065	0
1502129	0
1523584	0
1523599	0
1523648	0
1523663	0
1525040	0
1525089	5760
1525153	5760
1525169	12
1525281	12
1549681	0
1549745	0
1549761	0
1549873	0
1569808	0
1569823	0
1571200	0
1571264	0
1571280	0
1571392	0
1572751	372
1572815	372
1572864	0
1572913	2
1572977	2
1597505	240
1597569	240
1618975	11544
1619024	3598
1619039	8
1619088	3598
1619103	8
1620560	246
1620608	246
1668191	2
1668255	2
3050337	254
3050401	254
3074929	360
3074993	360
3096448	5400
3096463	12
3096512	5400
3096527	12
3097904	744
3097953	3838
3098017	3838
3098033	6
3098145	6
3122545	0
3122609	0
3122625	0
3122737	0
3142672	0
3142687	0
3144064	0
3144128	0
3144144	0
3144256	0
3145615	254
3145679	254
3145728	0
3170369	120
3170433	120
3191839	7688
3191888	1798
3191903	4
3191952	1798
3191967	4
3193424	122
3193472	122
4623201	126
4623265	126
4647793	240
4647857	240
4669312	3598
4669327	8
4669376	3598
4669391	8
4670768	492
4670817	1918
4670881	1918
4670897	2
4671009	2
4695409	0
4695473	0
4695489	0
4695601	0
4715536	0
4715551	0
4716928	0
4716992	0
4717008	0
4717120	0
4718479	126
4718543	126
4718592	0
4764703	3840
6220657	120
6220721	120
6242176	1798
6242191	4
6242240	1798
6242255	4
6243632	244
6268273	0
6268337	0
6268353	0
6268465	0
6288400	0
6288415	0
6289792	0
6289856	0
6289872	0
6289984	0
6291456	0
64 128 --------
49	15120
113	15120
12353	907200
12417	907200
23120	1.3608e+07
23135	30240
23184	1.3608e+07
23199	30240
23888	937440
23936	937440
47711	15120
47775	15120
738657	624960
738721	624960
750961	0
751025	0
761728	0
761743	0
761792	0
761807	0
762416	0
762465	4.51584e+06
762529	4.51584e+06
762545	20160
762657	20160
774769	0
774833	0
774849	0
774961	0
784912	0
784927	0
785536	0
785600	0
785616	0
785728	0
786319	624960
786383	624960
786432	0
786481	10800
786545	10800
798785	777600
798849	777600
809503	9.072e+06
809552	1.16618e+07
809567	25920
809616	1.16618e+07
809631	25920
810320	801360
810368	801360
834143	10800
834207	10800
1525089	550800
1525153	550800
1537393	907200
1537457	907200
1548160	1.3608e+07
1548175	30240
1548224	1.3608e+07
1548239	30240
1548848	1.87488e+06
1548897	3.86856e+06
1548961	3.86856e+06
1548977	15120
1549089	15120
1561201	0
1561265	0
1561281	0
1561393	0
1571344	0
1571359	0
1571968	0
1572032	0
1572048	0
1572160	0
1572751	550800
1572815	550800
1572864	0
1572913	7200
1572977	7200
1585217	648000
1585281	648000
1595935	7.76736e+06
1595984	9.7164e+06
1595999	21600
1596048	9.7164e+06
1596063	21600
1596752	666000
1596800	666000
1620575	7200
1620639	7200
2311521	457200
2311585	457200
2323825	777600
2323889	777600
2334592	1.16618e+07
2334607	25920
2334656	1.16618e+07
2334671	25920
2335280	1.60272e+06
2335329	3.222e+06
2335393	3.222e+06
2335409	10800
2335521	10800
2347633	0
2347697	0
2347713	0
2347825	0
2357776	0
2357791	0
2358400	0
2358464	0
2358480	0
2358592	0
2359183	457200
2359247	457200
2359296	0
2359345	4320
2359409	4320
2371649	518400
2371713	518400
2382367	6.4656e+06
2382416	7.77168e+06
2382431	17280
2382480	7.77168e+06
2382495	17280
2383184	531360
2383232	531360
2407007	4320
2407071	4320
3097953	364320
3098017	364320
3110257	648000
3110321	648000
3121024	9.7164e+06
3121039	21600
3121088	9.7164e+06
3121103	21600
3121712	1.332e+06
3121761	2.57616e+06
3121825	2.57616e+06
3121841	7200
3121953	7200
3134065	0
3134129	0
3134145	0
3134257	0
3144208	0
3144223	0
3144832	0
3144896	0
3144912	0
3145024	0
3145615	364320
3145679	364320
3145728	0
3145777	2160
3145841	2160
3158081	388800
3158145	388800
3168799	5.16672e+06
3168848	5.82768e+06
3168863	12960
3168912	5.82768e+06
3168927	12960
3169616	397440
3169664	397440
3193439	2160
3193503	2160
3884385	272160
3884449	272160
3896689	518400
3896753	518400
3907456	7.77168e+06
3907471	17280
3907520	7.77168e+06
3907535	17280
3908144	1.06272e+06
3908193	1.93104e+06
3908257	1.93104e+06
3908273	4320
3908385	4320
3920497	0
3920561	0
3920577	0
3920689	0
3930640	0
3930655	0
3931264	0
3931328	0
3931344	0
3931456	0
3932047	272160
3932111	272160
3932160	0
3932209	720
3932273	720
3944513	259200
3944577	259200
3955231	3.87072e+06
3955280	3.8844e+06
3955295	8640
3955344	3.8844e+06
3955359	8640
3956048	264240
3956096	264240
3979871	720
3979935	720
4670817	180720
4670881	180720
4683121	388800
4683185	388800
4693888	5.82768e+06
4693903	12960
4693952	5.82768e+06
4693967	12960
4694576	794880
4694625	1.28664e+06
4694689	1.28664e+06
4694705	2160
4694817	2160
4706929	0
4706993	0
4707009	0
4707121	0
4717072	0
4717087	0
4717696	0
4717760	0
4717776	0
4717888	0
4718479	180720
4718543	180720
4718592	0
4730945	129600
4731009	129600
